bedrooms,bathroom,balcony,parking,power_backup,bldg_age,furnishing,transit_score,Cement,Tiles,Wooden,Dont know,East,North,South,West,Bangalore,Chennai,Delhi,Faridabad,Ghaziabad,Gurgaon,Hyderabad,Mumbai,Noida,Pune,area,price
3,2,2.0,3,0,3,2,5.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.355001921105257,15.955576721460545
2,2,2.0,3,0,6,2,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.268920128193722,16.077273656438063
3,3,1.0,3,0,5,2,3.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.275864600546533,16.349207371921707
4,9,2.0,2,0,2,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.294049640102028,16.06680235657077
3,3,3.0,1,0,3,1,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.495541943884256,15.520258650202699
4,4,0.0,3,0,4,1,1.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.824046010856292,16.99356438831222
2,2,2.0,2,1,4,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.942156705699469,15.341566861459324
3,2,1.0,3,0,6,1,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.173958319756794,15.830413578506539
3,2,1.0,3,1,6,0,4.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.215239978730097,15.830413578506539
2,3,1.0,3,0,4,0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.170119543449628,15.308414654142423
3,2,2.0,3,0,5,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.237059026124737,15.464169183551656
2,2,2.0,2,0,2,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.937314081223682,15.60727002719233
2,2,2.0,3,0,2,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.709304340258298,15.150511624696614
3,2,2.0,3,0,3,1,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.170119543449628,15.830413578506539
2,2,2.0,3,0,2,2,3.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.975413927455952,15.404745763080856
3,2,0.0,3,0,2,1,6.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.783224016336037,17.073607095985757
2,2,1.0,2,0,4,1,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.095064377287131,15.796512026830857
2,2,1.0,3,0,4,1,1.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.126890808898808,16.034714042019267
2,2,2.0,3,0,4,0,4.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.064759027791802,15.150511624696614
2,2,2.0,3,2,6,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.907755278982137,15.250595083253597
4,3,1.0,3,0,6,1,6.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.600902459542082,15.830413578506539
2,2,1.0,1,0,2,0,2.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.620073206530356,15.201804919084164
3,3,2.0,3,0,6,0,2.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.417580402414544,16.316946509703484
3,4,1.0,1,0,3,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.822197390620491,15.830413578506539
4,10,0.0,3,0,5,1,5.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9.104979856318357,16.588099280204055
2,2,2.0,0,0,2,2,4.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.745236349484363,15.03928598958639
3,3,2.0,3,2,6,0,1.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.31986492980897,15.856730886823913
2,2,0.0,3,0,6,0,6.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.003065458786462,15.732433170146335
4,11,2.0,2,0,5,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.022896869601457,16.11809565095832
3,2,1.0,3,1,2,2,2.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.102499355774649,15.573368475516649
2,2,1.0,3,0,2,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.907755278982137,15.38412647587812
4,6,3.0,3,2,4,1,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.48879371689454,17.103912445481086
2,2,3.0,3,0,2,2,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.761420707019587
2,2,0.0,3,0,4,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.007600613951853,15.319587954740548
4,2,1.0,1,0,3,0,6.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.170119543449628,15.623799329143539
3,3,3.0,1,0,3,0,2.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.605170185988092,15.483217378522351
1,2,1.0,1,0,6,1,3.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.794586580876499,15.250595083253597
2,3,2.0,1,0,4,0,2.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.3901814282264295,15.590462908875947
1,1,0.0,1,0,4,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.579251212010101,14.808762330974558
3,3,1.0,3,0,3,0,5.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.313220387090301,15.732433170146335
2,2,1.0,3,2,2,2,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.802394763324311,15.590462908875947
2,1,0.0,1,0,3,0,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.422971251049421,14.603967918328545
3,3,1.0,3,0,4,2,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.24422751560335,15.89495209964411
4,8,3.0,1,0,2,0,2.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.070906088787819,16.67771143889374
3,3,0.0,3,0,6,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.444248649496705,16.166885815127753
3,3,0.0,3,0,2,1,5.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.551080335043404,15.830413578506539
2,2,1.0,3,2,2,1,4.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.214608098422191,15.520258650202699
4,3,1.0,3,0,6,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.77485576666552,16.67771143889374
3,3,2.0,3,2,6,1,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3777589082278725,16.300417207752275
2,2,2.0,3,2,3,2,3.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.040536390215956,15.319587954740548
2,2,2.0,3,1,6,0,6.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.907755278982137,15.687312734865866
3,3,1.0,3,2,6,1,1.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.402451520818244,15.732433170146335
3,2,1.0,3,0,2,2,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.233455418621439,15.464169183551656
2,2,0.0,2,0,3,0,6.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.003065458786462,16.06680235657077
1,1,0.0,1,0,3,1,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.396929655216146,14.557447902693651
2,2,1.0,1,0,5,2,6.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.684611727667927,15.068273526459642
3,3,2.0,3,2,3,1,3.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.549609165154532,16.70588231586044
4,6,2.0,1,0,4,0,6.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.594154232552366,16.64872390202049
4,5,2.0,3,0,4,1,6.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.594154232552366,17.034386382832476
4,8,1.0,3,0,4,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.853216388156072,16.108045315104818
3,3,0.0,3,0,4,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.785720896534624,16.41820024340866
4,4,1.0,3,0,6,0,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.937374696163295,16.883563493097892
2,2,1.0,3,0,4,0,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.907755278982137,15.761420707019587
2,2,2.0,3,0,6,2,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.396929655216146,15.60727002719233
2,2,1.0,1,0,2,1,4.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.714170529909472,14.77102200299171
4,7,2.0,3,0,5,2,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.937374696163295,19.11382792451231
2,2,0.0,3,0,3,0,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.060476365999801,15.424948470398375
2,2,2.0,3,0,2,2,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.932447891572509,15.501909511534503
2,2,0.0,3,0,3,1,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.956545443151569,15.250595083253597
2,2,1.0,3,0,3,0,2.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.687312734865866
3,4,3.0,2,2,5,1,7.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.795646536334594,16.489659207390805
4,3,3.0,2,2,4,2,1.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.289610521451167,15.590462908875947
4,5,3.0,3,1,2,1,4.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.52294091807237,15.907374619642667
3,3,2.0,3,0,5,1,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.411556287811163,16.195056692094447
2,2,2.0,3,0,3,0,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.956545443151569,15.123843377614453
2,2,2.0,2,0,5,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.2115567333138015,15.89495209964411
2,2,0.0,1,0,6,0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.956545443151569,16.213405830762646
2,2,1.0,2,2,3,2,3.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.994849985833071,15.189226136877304
2,2,1.0,3,0,3,0,1.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.003065458786462,15.123843377614453
3,2,0.0,3,0,3,1,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.29641326877392,15.520258650202699
3,3,3.0,2,1,2,2,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.438383530044307,16.012735135300492
2,2,2.0,3,1,4,1,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.029972911706386,15.671808548329901
3,3,2.0,3,0,5,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.60489448081162,16.213405830762646
2,2,0.0,3,0,2,0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.00669522683704,16.523560759066484
2,2,0.0,3,0,5,1,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.27931883541462,15.761420707019587
4,6,4.0,3,0,4,0,7.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.824046010856292,16.523560759066484
2,2,1.0,3,1,2,1,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.856461984594587,15.590462908875947
2,2,2.0,3,0,4,2,5.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.047517221357296,15.60727002719233
2,2,0.0,3,1,4,1,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.703188113240863,15.150511624696614
4,75,20.0,3,0,4,2,4.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.433483923290392,17.909855120186375
2,2,2.0,3,2,5,2,2.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.160069207596127,16.25785759333348
3,3,3.0,3,2,5,1,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.461640392208575,16.489659207390805
3,3,2.0,3,2,3,0,6.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.352441100243583,15.64005985001532
2,2,1.0,1,0,2,1,6.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.620073206530356,14.508657738524219
2,2,2.0,3,0,3,1,1.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.047517221357296,15.84365880525656
1,1,0.0,1,0,2,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.645446897643238,14.077874822431765
3,4,2.0,2,2,6,2,1.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.313220387090301,17.034386382832476
2,2,2.0,2,1,4,2,2.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.089243155027514,16.06680235657077
2,2,1.0,3,1,3,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.408530566894626,15.830413578506539
2,2,2.0,2,0,6,0,5.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.907755278982137,15.319587954740548
2,2,1.0,3,0,4,0,3.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.551080335043404,15.082458161451598
3,3,0.0,3,1,4,1,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.562681246721884,16.108045315104818
4,6,4.0,3,0,2,0,5.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.783224016336037,16.90655301132259
2,2,1.0,3,0,6,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.101675971619444,15.605768901066062
3,3,1.0,3,0,5,1,1.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.195187320178709,15.65606019136176
3,2,1.0,3,2,6,0,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.188412736496954,15.830413578506539
2,2,0.0,1,0,4,0,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.803505257608338,15.068273526459642
2,2,1.0,2,1,3,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.974478911025045,15.761420707019587
3,2,2.0,3,1,2,1,6.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.1929342212158,15.60727002719233
2,2,0.0,1,0,2,1,6.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.907755278982137,14.845129975145433
2,2,1.0,3,0,4,0,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.835184586147301,14.946912669455374
2,2,1.0,3,0,2,1,6.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.975413927455952,15.687312734865866
3,3,2.0,3,2,6,1,1.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3833681469923835,15.997621497490446
3,3,2.0,3,2,3,1,4.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.274479558773871,15.29711509888849
2,2,2.0,3,0,3,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.872128101338986,15.176487111099874
3,3,2.0,3,0,3,1,1.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.313220387090301,16.012735135300492
2,1,1.0,1,0,2,2,2.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.214608098422191,14.845129975145433
2,2,1.0,2,0,6,0,5.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.967909201801884,15.830413578506539
3,2,2.0,3,1,5,1,1.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.04141166379481,15.319587954740548
3,3,2.0,2,2,5,2,2.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.6255950721324535,16.012735135300492
2,1,0.0,3,0,2,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.522092798170152,14.346138809026444
2,2,2.0,3,0,6,0,2.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.949676999333356
3,3,2.0,3,0,5,0,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.358830898342354,15.739759210238407
2,2,2.0,3,0,3,2,3.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.02108396428914,15.520258650202699
2,2,2.0,3,2,6,0,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.970730078143525,15.38412647587812
2,2,3.0,1,0,2,1,4.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.003065458786462,15.319587954740548
2,2,2.0,3,0,2,1,5.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.907755278982137,15.009433026436708
3,3,3.0,3,2,4,1,6.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.4205789054108005,16.012735135300492
2,2,1.0,3,0,6,0,7.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.003065458786462,15.86963429165982
4,8,0.0,3,0,4,0,6.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.517193191416238,16.588099280204055
3,3,3.0,3,2,5,1,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.461640392208575,16.300417207752275
3,3,0.0,3,0,5,1,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.495541943884256,16.06680235657077
4,4,0.0,3,0,2,1,5.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.640123172695364,16.06680235657077
3,3,0.0,3,0,6,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.5256399750415355,16.523560759066484
2,2,2.0,2,0,2,1,5.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.272398392570047,16.06680235657077
2,2,1.0,1,0,4,0,4.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.646390514847729,15.424948470398375
2,2,1.0,1,0,2,2,5.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.792344427470809,14.978661367769956
2,2,1.0,3,2,6,0,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.501909511534503
2,2,1.0,3,0,3,2,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.829793737512425,15.214227439082721
2,2,0.0,3,0,5,0,4.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.04141166379481,15.538277155705378
3,3,2.0,3,2,3,1,1.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.554858521040676,16.00156183470237
4,7,2.0,3,0,6,0,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.006367567650246,16.454567887579532
2,2,0.0,1,0,2,1,6.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.897704943128636,15.424948470398375
3,3,1.0,3,0,2,0,5.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.3395376954076745,15.789591583986283
2,2,0.0,3,0,4,1,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.945051063725834,15.520258650202699
4,8,8.0,0,0,3,1,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.787491742782046,16.588099280204055
2,2,1.0,3,0,6,0,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.623799329143539
2,2,1.0,3,2,5,2,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.016609683894219,16.1378982782545
2,3,1.0,0,0,5,1,4.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.214608098422191,15.341566861459324
2,3,2.0,3,2,6,0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.069023426578259,15.6995453033015
3,3,3.0,2,1,4,0,5.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.403670290012373,15.747031969567487
2,3,1.0,3,0,5,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.003065458786462,15.424948470398375
2,2,2.0,3,2,2,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.007600613951853,15.671808548329901
3,3,2.0,1,2,6,0,5.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.24422751560335,15.110237725558674
1,1,1.0,1,0,3,2,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.396929655216146,14.845129975145433
2,2,2.0,3,2,6,0,1.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.984716320118266,15.433709976066947
3,3,3.0,3,0,5,2,4.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.2813856635702825,15.717618084361195
4,6,4.0,3,0,2,2,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.006367567650246,17.034386382832476
4,6,3.0,3,0,6,0,1.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.433811582477187,16.61887093887081
3,2,2.0,3,1,4,1,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.346010209913293,15.830413578506539
2,2,0.0,3,0,5,2,1.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.3031700512368,16.08763644347361
3,2,2.0,3,2,3,1,5.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.24422751560335,15.89495209964411
3,3,3.0,3,2,6,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.399398083331354,16.029919960054595
3,3,3.0,3,2,6,0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.114769448366463,15.745436494575333
3,3,1.0,3,0,5,1,0.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.86963429165982
2,2,2.0,3,1,3,2,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.24422751560335,15.590462908875947
2,2,0.0,3,0,2,1,0.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.551080335043404,15.319587954740548
1,1,0.0,1,0,3,0,5.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.87493073085203,14.346138809026444
4,4,3.0,3,0,2,1,7.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.718685495198466,16.523560759066484
4,4,1.0,3,0,6,1,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.937374696163295,15.761420707019587
2,2,2.0,3,0,2,1,2.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.984716320118266,15.483217378522351
3,3,2.0,3,2,4,2,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.396335293800808,16.06680235657077
3,2,1.0,2,0,3,2,4.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.047517221357296,15.226497531674536
3,3,2.0,3,0,6,2,5.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.016609683894219,15.238618892206881
3,3,1.0,1,2,3,1,5.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.414898134544874
2,2,0.0,3,1,6,1,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.047517221357296,15.60727002719233
2,2,3.0,3,2,5,2,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.01211529430638,15.89495209964411
3,2,2.0,2,0,2,1,4.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,15.319587954740548
3,3,1.0,2,0,6,0,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.783224016336037,16.38045991542581
2,2,2.0,3,0,6,2,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.927557906278317,15.538277155705378
2,2,2.0,2,0,2,1,6.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.802394763324311,14.978661367769956
3,2,1.0,2,2,5,0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.313220387090301,16.06680235657077
2,2,2.0,1,0,2,1,4.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.639875833826536,14.845129975145433
3,2,2.0,3,0,6,0,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.877296071497429,14.978661367769956
2,2,0.0,3,0,5,1,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.038783541388542,15.830413578506539
2,1,0.0,1,0,4,0,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.29156913955832,14.508657738524219
2,2,1.0,3,0,5,0,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.551080335043404,15.38412647587812
2,2,2.0,3,1,3,2,1.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.047517221357296,15.520258650202699
1,1,0.0,3,0,2,0,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.386879319362645,15.84365880525656
2,2,1.0,3,0,3,2,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.856461984594587,15.520258650202699
2,2,2.0,1,0,2,0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.779921907472252,15.201804919084164
2,2,0.0,1,0,2,1,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.620073206530356,15.201804919084164
